datetime_utc,id,text,retweets,favorites
2018-12-13 18:13:00+00:00,1073279800704262145,Happy 382nd Birthday @USNationalGuard. Our entire Nation is forever grateful for all you do 24/7/365. We love you! #Guard382 https://t.co/XLoCxOFvMA,10778,52532
2018-12-13 20:24:00+00:00,1073312756215021569,"Today, it was my honor to welcome our Nation’s newly elected Governors to the @WhiteHouse! https://t.co/LCpFIoRglp",8845,50144
2018-12-13 21:21:00+00:00,1073327086037741568,"Let’s not do a shutdown, Democrats - do what’s right for the American People! https://t.co/bZg07ZKQqo",31783,111986
2018-12-14 04:25:00+00:00,1073615092028203008,"China just announce the there economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen, and rather soon!",2749,10439
2018-12-14 16:35:00+00:00,1073617541476569088,"China just announced that their economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen, and rather soon!",22306,112544
2018-12-14 18:17:00+00:00,1073643165318635521,"Many people have asked how we are doing in our negotiations with North Korea - I always reply by saying we are in no hurry, there is wonderful potential for great economic success for that country....",11272,61335
2018-12-14 18:17:00+00:00,1073643166732042240,....Kim Jong Un sees it better than anyone and will fully take advantage of it for his people. We are doing just fine!,9361,51333
2018-12-14 18:19:00+00:00,1073643684212682755,Thank you to @tim_cook for agreeing to expand operations in the U.S. and thereby creating thousands of jobs! https://t.co/2zOVxp9nTF,10714,53045
2018-12-14 22:18:00+00:00,1073703746432049153,....I look forward to working with him in this new capacity as we continue to MAKE AMERICA GREAT AGAIN! John will be staying until the end of the year. He is a GREAT PATRIOT and I want to personally thank him for his service!,10274,54422
2018-12-14 22:18:00+00:00,1073703744766922754,"I am pleased to announce that Mick Mulvaney, Director of the Office of Management &, Budget, will be named Acting White House Chief of Staff, replacing General John Kelly, who has served our Country with distinction. Mick has done an outstanding job while in the Administration....",14273,69511
2018-12-15 00:31:00+00:00,1073737336935071744,"For the record, there were MANY people who wanted to be the White House Chief of Staff. Mick M will do a GREAT job!",10704,62261
2018-12-15 02:07:00+00:00,1073761497866747904,"As I predicted all along, Obamacare has been struck down as an UNCONSTITUTIONAL disaster! Now Congress must pass a STRONG law that provides GREAT healthcare and protects pre-existing conditions. Mitch and Nancy, get it done!",26515,115625
2018-12-15 02:16:00+00:00,1073763695807877120,"Wow, but not surprisingly, ObamaCare was just ruled UNCONSTITUTIONAL by a highly respected judge in Texas. Great news for America!",25154,115432
2018-12-15 14:14:00+00:00,1073944491588022272,Secretary of the Interior @RyanZinke will be leaving the Administration at the end of the year after having served for a period of almost two years. Ryan has accomplished much during his tenure and I want to thank him for his service to our Nation.......,9723,56544
2018-12-15 14:18:00+00:00,1073945393313013760,.......The Trump Administration will be announcing the new Secretary of the Interior next week.,8966,54462
2018-12-15 15:37:00+00:00,1073965319184678913,"Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good, are bad. Stories that should be bad, are horrible. Many stories, like with the REAL story on Russia, Clinton &, the DNC, seldom get reported. Too bad!",30906,124356
2018-12-15 16:15:00+00:00,1073974873939169282,"The pathetic and dishonest Weekly Standard, run by failed prognosticator Bill Kristol (who, like many others, never had a clue), is flat broke and out of business. Too bad. May it rest in peace!",18411,88736
2018-12-15 16:45:00+00:00,1073982314588323845,"Wow, 19,000 Texts between Lisa Page and her lover, Peter S of the FBI, in charge of the Russia Hoax, were just reported as being wiped clean and gone. Such a big story that will never be covered by the Fake News. Witch Hunt!",29362,105136
2018-12-16 08:21:00+00:00,1074399034322927616,"Required television watching is last weeks @marthamaccallum interview with the wonderful wife of @RodBlagojevich and the @trishregan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country, nothing will. Very sad!",1470,4974
2018-12-16 13:58:00+00:00,1074302851906707457,"A REAL scandal is the one sided coverage, hour by hour, of networks like NBC &, Democrat spin machines like Saturday Night Live. It is all nothing less than unfair news coverage and Dem commercials. Should be tested in courts, can’t be legal? Only defame &, belittle! Collusion?",19453,83916
2018-12-16 14:11:00+00:00,1074306118367805441,"So where are all the missing Text messages between fired FBI agents Peter S and the lovely Lisa Page, his lover. Just reported that they have been erased and wiped clean. What an outrage as the totally compromised and conflicted Witch Hunt moves ever so slowly forward. Want them!",21057,88297
2018-12-16 14:39:00+00:00,1074313153679450113,"Remember, Michael Cohen only became a “Rat” after the FBI did something which was absolutely unthinkable &, unheard of until the Witch Hunt was illegally started. They BROKE INTO AN ATTORNEY’S OFFICE! Why didn’t they break into the DNC to get the Server, or Crooked’s office?",26308,110437
2018-12-16 15:03:00+00:00,1074319076766433280,"At the request of many, I will be reviewing the case of a “U.S. Military hero,” Major Matt Golsteyn, who is charged with murder. He could face the death penalty from our own government after he admitted to killing a Terrorist bomb maker while overseas. @PeteHegseth @FoxNews",21270,87158
2018-12-16 15:20:00+00:00,1074323441749319681,"Judge Ken Starr, former Solicitor Generel &, Independent Counsel, just stated that, after two years, “there is no evidence or proof of collusion” &, further that “there is no evidence that there was a campaign financing violation involving the President.” Thank you Judge. @FoxNews",17743,72135
2018-12-16 16:25:00+00:00,1074339834351759363,"The Democrats policy of Child Seperation on the Border during the Obama Administration was far worse than the way we handle it now. Remember the 2014 picture of children in cages - the Obama years. However, if you don’t separate, FAR more people will come. Smugglers use the kids!",19718,80930
2018-12-16 20:29:00+00:00,1074401243857108993,“It looks here as though General Flynn’s defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like......,12983,55739
2018-12-16 20:29:00+00:00,1074401228224950272,"Required television watching is last weeks @marthamaccallum interview with the wonderful wife of Rod Blagojevich and the @trish_regan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country, nothing will. Very sad!",11800,49144
2018-12-16 20:37:00+00:00,1074403110523678720,"....a persecution of the President.”  Daniel Henninger, The Wall Street Journal. Thank you, people are starting to see and understand what this Witch Hunt is all about. Jeff Sessions should be ashamed of himself for allowing this total HOAX to get started in the first place!",17525,76731
2018-12-16 20:56:00+00:00,1074407956500889600,"....The Russian Witch Hunt Hoax, started as the “insurance policy” long before I even got elected, is very bad for our Country. They are Entrapping people for misstatements, lies or unrelated things that took place many years ago. Nothing to do with Collusion. A Democrat Scam!",23612,92857
2018-12-17 01:08:00+00:00,1074652591785721857,"Anytime you hear a Democrat saying that you can have good Boarder Security without a Wall, write them off as just another politician following the party line. Time for us to save billions of dollars a year and have, at the same time, far greater safety and control!",14599,57372
2018-12-17 13:02:00+00:00,1074650975456124928,"The DEDUCTIBLE which comes with ObamaCare is so high that it is practically not even useable! Hurts families badly. We have a chance, working with the Democrats, to deliver great HealthCare! A confirming Supreme Court Decision will lead to GREAT HealthCare results for Americans!",17011,78502
